date,filt_prob_high,smooth_prob_high
2018-06-25,0.9999227032232134,0.9999795321131018
2018-06-26,0.8640044255859805,0.9649106423934934
2018-06-27,0.9590684912004491,0.9446594368836666
2018-06-28,0.7339966700936477,0.738091673283271
2018-06-29,0.4691210921084246,0.6364410984408746
2018-07-02,0.24107516138904017,0.6253388904823937
2018-07-03,0.14648614305982127,0.7174736763880225
2018-07-06,0.9783334557205818,0.9464091535635888
2018-07-09,0.749990621863024,0.5508029389732639
2018-07-10,0.41628957203904293,0.33643184574513574
2018-07-11,0.43104314805041727,0.2804934643146502
2018-07-12,0.44496371882214136,0.20583563281497425
2018-07-13,0.24209078486918242,0.10814483642271555
2018-07-16,0.17486985325378782,0.07209065886375673
2018-07-17,0.15489576152406642,0.050225502857003
2018-07-18,0.07492036046059349,0.028047482024682983
2018-07-19,0.09010159832387522,0.02545078065137448
2018-07-20,0.05032647710489359,0.014851049759072716
2018-07-23,0.038153131544645794,0.01276439907381402
2018-07-24,0.033362233028089376,0.01513892393136511
2018-07-25,0.03067599923124496,0.024935733508851775
2018-07-26,0.030071271524092617,0.05490948498309469
2018-07-27,0.07419633865155692,0.14050087965429603
2018-07-30,0.19794288493698564,0.2200501215853981
2018-07-31,0.4289327924588035,0.2323586573361066
2018-08-01,0.22274268583984447,0.14814775537026867
2018-08-02,0.24686837801685516,0.12959902816578767
2018-08-03,0.16071742889690027,0.09703572787043782
2018-08-06,0.09392647660892282,0.08889034060646044
2018-08-07,0.06281079649870297,0.11328000596451958
2018-08-08,0.04126808198816383,0.19040190724120462
2018-08-09,0.04157391292158277,0.4254185503718824
2018-08-10,0.7716130278366636,0.9665652146620172
2018-08-13,0.9227882349416399,0.9722322852786193
2018-08-14,0.9064029800616774,0.929951800512169
2018-08-15,0.8947971894346851,0.8297130178459049
2018-08-16,0.8106779909750281,0.5988226201844858
2018-08-17,0.6373719313083794,0.32091649344387246
2018-08-20,0.3338366873314908,0.12800297558135665
2018-08-21,0.1764034553999202,0.06222144335856449
2018-08-22,0.122531401948157,0.036701201879297936
2018-08-23,0.06443141723412918,0.020270594919461794
2018-08-24,0.05076127803138457,0.016514538528379898
2018-08-27,0.03760244194157433,0.015987128193842747
2018-08-28,0.036654083993424284,0.02341159083895463
2018-08-29,0.03362559385917158,0.042679492768255986
2018-08-30,0.17992004985468057,0.09702189544685119
2018-08-31,0.12619801460003643,0.08106356093018481
2018-09-05,0.19333623800162558,0.08239195538858879
2018-09-06,0.15363763854135182,0.05702249580559063
2018-09-07,0.0803094898096139,0.03769152328438367
2018-09-10,0.06682984386887474,0.03913964999361838
2018-09-11,0.08968057738362459,0.04956577641231447
2018-09-12,0.050286245039365726,0.05361144930987374
2018-09-13,0.06757007603426697,0.09341153585695929
2018-09-14,0.046940316182372446,0.14675234117509847
2018-09-17,0.4376928461623616,0.2992802742265069
2018-09-18,0.36429528538991796,0.22570861599185207
2018-09-19,0.4373328473390269,0.1683248589555758
2018-09-20,0.20513981398330056,0.06606823461193129
2018-09-21,0.09692069836833102,0.03197179867046217
2018-09-24,0.07377779232402687,0.022535308495986197
2018-09-25,0.047239206040506625,0.016445820563060334
2018-09-26,0.045885545494903465,0.017832521881269773
